时间,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数
2015/1/9,99.6123,0,0,82.1355,94.1549,113.7656,161.3891,108.1031,52.498,76.2532,153.3026,129.8986,39.4011,37.12,47.8701,99.3164,86.9155,0,99.6123,0,0,82.1355,94.1549,113.7656,161.3891,108.1031,52.498,76.2532,153.3026,129.8986,39.4011,37.12,47.8701,99.3164,86.9155,0,99.6123,0,0,82.1355,94.1549,113.7656,161.3891,108.1031,52.498,76.2532,153.3026,129.8986,39.4011,37.12,47.8701,99.3164,86.9155,0
2015/1/12,99.6288,0,0,81.6396,94.4521,113.8839,160.4275,109.3837,51.5575,76.3231,153.4883,129.9612,38.8272,36.4238,46.8266,101.1988,86.9155,0,99.6288,0,0,81.6396,94.4521,113.8839,160.4275,109.3837,51.5575,76.3231,153.4883,129.9612,38.8272,36.4238,46.8266,101.1988,86.9155,0,99.6288,0,0,81.6396,94.4521,113.8839,160.4275,109.3837,51.5575,76.3231,153.4883,129.9612,38.8272,36.4238,46.8266,101.1988,86.9155,0
2015/1/13,100.0244,0,0,80.9718,93.1461,112.1813,157.2053,109.8843,51.6954,75.0972,151.2323,129.5817,38.895,36.5301,46.9073,101.356,87.1193,0,100.0244,0,0,80.9718,93.1461,112.1813,157.2053,109.8843,51.6954,75.0972,151.2323,129.5817,38.895,36.5301,46.9073,101.356,87.1193,0,100.0244,0,0,80.9718,93.1461,112.1813,157.2053,109.8843,51.6954,75.0972,151.2323,129.5817,38.895,36.5301,46.9073,101.356,87.1193,0
2015/1/14,100.1213,0,0,79.8943,92.0765,110.6253,151.6417,109.5278,51.3945,74.5855,147.6782,129.1973,38.765,36.28,46.699,101.356,87.0147,0,100.1213,0,0,79.8943,92.0765,110.6253,151.6417,109.5278,51.3945,74.5855,147.6782,129.1973,38.765,36.28,46.699,101.356,87.0147,0,100.1213,0,0,79.8943,92.0765,110.6253,151.6417,109.5278,51.3945,74.5855,147.6782,129.1973,38.765,36.28,46.699,101.356,87.0147,0
2015/1/15,100.0512,0,0,80.4848,92.5572,111.3583,151.4219,108.7245,51.9405,74.7531,149.0637,129.7368,39.0157,36.715,47.1187,101.2213,86.4957,0,100.0512,0,0,80.4848,92.5572,111.3583,151.4219,108.7245,51.9405,74.7531,149.0637,129.7368,39.0157,36.715,47.1187,101.2213,86.4957,0,100.0512,0,0,80.4848,92.5572,111.3583,151.4219,108.7245,51.9405,74.7531,149.0637,129.7368,39.0157,36.715,47.1187,101.2213,86.4957,0
2015/1/16,100.4015,0,0,80.4993,92.2854,110.6801,151.6887,111.265,51.745,74.5067,147.5738,129.9138,38.8775,36.6184,46.7338,100.8171,89.1161,0,100.4015,0,0,80.4993,92.2854,110.6801,151.6887,111.265,51.745,74.5067,147.5738,129.9138,38.8775,36.6184,46.7338,100.8171,89.1161,0,100.4015,0,0,80.4993,92.2854,110.6801,151.6887,111.265,51.745,74.5067,147.5738,129.9138,38.8775,36.6184,46.7338,100.8171,89.1161,0
2015/1/19,100.2903,0,0,81.0956,92.1001,109.8832,154.0144,114.1533,51.8292,74.065,146.2311,129.871,38.9841,36.6293,46.7808,98.4966,80.5865,0,100.2903,0,0,81.0956,92.1001,109.8832,154.0144,114.1533,51.8292,74.065,146.2311,129.871,38.9841,36.6293,46.7808,98.4966,80.5865,0,100.2903,0,0,81.0956,92.1001,109.8832,154.0144,114.1533,51.8292,74.065,146.2311,129.871,38.9841,36.6293,46.7808,98.4966,80.5865,0
2015/1/20,100.4633,0,0,80.5907,91.9161,109.6446,152.3763,114.1605,51.4286,74.1714,145.9243,129.1501,38.7772,36.3348,46.3856,100.9294,82.4868,0,100.4633,0,0,80.5907,91.9161,109.6446,152.3763,114.1605,51.4286,74.1714,145.9243,129.1501,38.7772,36.3348,46.3856,100.9294,82.4868,0,100.4633,0,0,80.5907,91.9161,109.6446,152.3763,114.1605,51.4286,74.1714,145.9243,129.1501,38.7772,36.3348,46.3856,100.9294,82.4868,0
2015/1/21,100.3995,0,0,81.058,92.6125,110.2737,152.4916,117.0402,51.0471,74.3638,147.4947,129.2496,38.7225,36.0488,46.267,100.7553,86.1708,0,100.3995,0,0,81.058,92.6125,110.2737,152.4916,117.0402,51.0471,74.3638,147.4947,129.2496,38.7225,36.0488,46.267,100.7553,86.1708,0,100.3995,0,0,81.058,92.6125,110.2737,152.4916,117.0402,51.0471,74.3638,147.4947,129.2496,38.7225,36.0488,46.267,100.7553,86.1708,0
2015/1/22,100.6467,0,0,81.1435,92.6167,110.078,153.5889,115.2418,51.0397,74.0072,147.9736,129.0081,38.6209,36.0563,46.3658,100.935,86.5402,0,100.6467,0,0,81.1435,92.6167,110.078,153.5889,115.2418,51.0397,74.0072,147.9736,129.0081,38.6209,36.0563,46.3658,100.935,86.5402,0,100.6467,0,0,81.1435,92.6167,110.078,153.5889,115.2418,51.0397,74.0072,147.9736,129.0081,38.6209,36.0563,46.3658,100.935,86.5402,0
2015/1/23,100.5643,0,0,80.8915,92.4372,109.5062,151.1531,116.3738,50.9063,73.7439,146.9754,128.6627,38.6672,35.9807,46.2799,100.828,87.4102,0,100.5643,0,0,80.8915,92.4372,109.5062,151.1531,116.3738,50.9063,73.7439,146.9754,128.6627,38.6672,35.9807,46.2799,100.828,87.4102,0,100.5643,0,0,80.8915,92.4372,109.5062,151.1531,116.3738,50.9063,73.7439,146.9754,128.6627,38.6672,35.9807,46.2799,100.828,87.4102,0
2015/1/26,100.7621,0,0,79.8365,91.9956,108.9077,147.3177,116.2535,50.2403,73.2264,146.748,128.2749,38.2378,35.4647,45.7363,100.581,88.1343,0,100.7621,0,0,79.8365,91.9956,108.9077,147.3177,116.2535,50.2403,73.2264,146.748,128.2749,38.2378,35.4647,45.7363,100.581,88.1343,0,100.7621,0,0,79.8365,91.9956,108.9077,147.3177,116.2535,50.2403,73.2264,146.748,128.2749,38.2378,35.4647,45.7363,100.581,88.1343,0
2015/1/27,100.519,0,0,80.4108,92.4907,109.3165,150.6491,115.3527,50.4712,72.9949,148.076,130.1811,38.5453,35.6033,45.7923,98.435,86.8658,0,100.519,0,0,80.4108,92.4907,109.3165,150.6491,115.3527,50.4712,72.9949,148.076,130.1811,38.5453,35.6033,45.7923,98.435,86.8658,0,100.519,0,0,80.4108,92.4907,109.3165,150.6491,115.3527,50.4712,72.9949,148.076,130.1811,38.5453,35.6033,45.7923,98.435,86.8658,0
2015/1/28,100.554,0,0,80.3479,92.1064,109.0174,148.9516,115.3931,50.6963,72.9056,147.0399,128.6977,38.6656,35.7777,46.046,97.5439,85.6265,0,100.554,0,0,80.3479,92.1064,109.0174,148.9516,115.3931,50.6963,72.9056,147.0399,128.6977,38.6656,35.7777,46.046,97.5439,85.6265,0,100.554,0,0,80.3479,92.1064,109.0174,148.9516,115.3931,50.6963,72.9056,147.0399,128.6977,38.6656,35.7777,46.046,97.5439,85.6265,0
2015/1/29,100.1913,0,0,80.1768,91.5905,108.2085,147.6993,114.4366,50.9676,72.1102,146.7806,127.7825,38.5791,36.0018,46.7001,96.4962,84.8975,0,100.1913,0,0,80.1768,91.5905,108.2085,147.6993,114.4366,50.9676,72.1102,146.7806,127.7825,38.5791,36.0018,46.7001,96.4962,84.8975,0,100.1913,0,0,80.1768,91.5905,108.2085,147.6993,114.4366,50.9676,72.1102,146.7806,127.7825,38.5791,36.0018,46.7001,96.4962,84.8975,0
2015/1/30,100.2449,0,0,79.3434,90.9075,107.5522,146.9696,110.4386,50.8658,70.8017,147.3007,127.5365,38.5847,35.9261,46.4572,96.9428,83.3325,0,100.2449,0,0,79.3434,90.9075,107.5522,146.9696,110.4386,50.8658,70.8017,147.3007,127.5365,38.5847,35.9261,46.4572,96.9428,83.3325,0,100.2449,0,0,79.3434,90.9075,107.5522,146.9696,110.4386,50.8658,70.8017,147.3007,127.5365,38.5847,35.9261,46.4572,96.9428,83.3325,0
2015/2/2,100.6509,0,0,80.1337,91.2102,107.5906,150.7144,112.2288,50.8921,71.3295,145.6212,128.3491,38.7416,35.8999,46.4508,98.0032,82.55,0,100.6509,0,0,80.1337,91.2102,107.5906,150.7144,112.2288,50.8921,71.3295,145.6212,128.3491,38.7416,35.8999,46.4508,98.0032,82.55,0,100.6509,0,0,80.1337,91.2102,107.5906,150.7144,112.2288,50.8921,71.3295,145.6212,128.3491,38.7416,35.8999,46.4508,98.0032,82.55,0
2015/2/3,100.6756,0,0,80.725,91.9158,108.624,152.6138,112.889,51.0029,71.8986,147.4678,129.1351,38.8925,35.907,46.4314,98.0828,83.9692,0,100.6756,0,0,80.725,91.9158,108.624,152.6138,112.889,51.0029,71.8986,147.4678,129.1351,38.8925,35.907,46.4314,98.0828,83.9692,0,100.6756,0,0,80.725,91.9158,108.624,152.6138,112.889,51.0029,71.8986,147.4678,129.1351,38.8925,35.907,46.4314,98.0828,83.9692,0
2015/2/4,101.1701,0,0,80.7869,92.2193,109.0316,153.9208,111.8711,50.7456,71.9787,148.9149,129.1504,38.7394,35.7396,46.2718,97.4521,82.4285,0,101.1701,0,0,80.7869,92.2193,109.0316,153.9208,111.8711,50.7456,71.9787,148.9149,129.1504,38.7394,35.7396,46.2718,97.4521,82.4285,0,101.1701,0,0,80.7869,92.2193,109.0316,153.9208,111.8711,50.7456,71.9787,148.9149,129.1504,38.7394,35.7396,46.2718,97.4521,82.4285,0
2015/2/5,100.587,0,0,80.7294,92.1891,109.2087,153.4315,112.5936,50.8599,72.3458,148.8305,129.0922,38.7453,35.8556,46.2264,97.6581,81.5342,0,100.587,0,0,80.7294,92.1891,109.2087,153.4315,112.5936,50.8599,72.3458,148.8305,129.0922,38.7453,35.8556,46.2264,97.6581,81.5342,0,100.587,0,0,80.7294,92.1891,109.2087,153.4315,112.5936,50.8599,72.3458,148.8305,129.0922,38.7453,35.8556,46.2264,97.6581,81.5342,0
2015/2/6,100.5129,0,0,81.7101,92.8202,110.0394,155.6749,112.3961,51.3103,73.3817,149.3801,129.6228,39.0547,36.1671,46.6782,97.3816,81.2766,0,100.5129,0,0,81.7101,92.8202,110.0394,155.6749,112.3961,51.3103,73.3817,149.3801,129.6228,39.0547,36.1671,46.6782,97.3816,81.2766,0,100.5129,0,0,81.7101,92.8202,110.0394,155.6749,112.3961,51.3103,73.3817,149.3801,129.6228,39.0547,36.1671,46.6782,97.3816,81.2766,0
2015/2/9,100.6592,0,0,81.1826,92.9333,110.1919,154.2458,110.0405,50.9938,73.4313,150.1535,129.503,38.7203,35.9585,46.5574,97.1013,82.0445,0,100.6592,0,0,81.1826,92.9333,110.1919,154.2458,110.0405,50.9938,73.4313,150.1535,129.503,38.7203,35.9585,46.5574,97.1013,82.0445,0,100.6592,0,0,81.1826,92.9333,110.1919,154.2458,110.0405,50.9938,73.4313,150.1535,129.503,38.7203,35.9585,46.5574,97.1013,82.0445,0
2015/2/10,100.713,0,0,81.3707,93.2281,110.2907,154.2808,110.5465,51.2015,73.7036,150.2907,129.4615,38.8269,36.0815,46.8025,97.5497,83.5318,0,100.713,0,0,81.3707,93.2281,110.2907,154.2808,110.5465,51.2015,73.7036,150.2907,129.4615,38.8269,36.0815,46.8025,97.5497,83.5318,0,100.713,0,0,81.3707,93.2281,110.2907,154.2808,110.5465,51.2015,73.7036,150.2907,129.4615,38.8269,36.0815,46.8025,97.5497,83.5318,0
2015/2/11,101.3556,0,0,81.4361,93.2421,110.331,153.3235,110.2884,51.2812,73.567,150.5045,129.3688,38.8584,36.1127,47.0572,97.6793,83.765,0,101.3556,0,0,81.4361,93.2421,110.331,153.3235,110.2884,51.2812,73.567,150.5045,129.3688,38.8584,36.1127,47.0572,97.6793,83.765,0,101.3556,0,0,81.4361,93.2421,110.331,153.3235,110.2884,51.2812,73.567,150.5045,129.3688,38.8584,36.1127,47.0572,97.6793,83.765,0
2015/2/12,101.5338,0,0,81.2406,93.0667,110.0527,153.2998,109.1456,51.1743,73.0856,150.3478,129.3452,38.7647,36.0411,46.9851,97.7588,83.765,0,101.5338,0,0,81.2406,93.0667,110.0527,153.2998,109.1456,51.1743,73.0856,150.3478,129.3452,38.7647,36.0411,46.9851,97.7588,83.765,0,101.5338,0,0,81.2406,93.0667,110.0527,153.2998,109.1456,51.1743,73.0856,150.3478,129.3452,38.7647,36.0411,46.9851,97.7588,83.765,0
